n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_total_files,num_sample_files,ref_no_slash
0,4,0,0,2,1,5,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.8530612244897959,0.20408163265306123,0.0,0.0,144253277.75481614,1.9105661238173095,3.8688260926302265,3553.507896041666,1.0,0.9183673469387755,0.28211975,0.8996251561849229,0,0.12244897959183673,49,5,5,srinivas1_agricuture-crops-production-in-india
0,15,0,0,1,0,16,1,0,csv,1,0,0,utf-8,0,0,0,16,16,256,0.9749999999999999,0.0,0.0,0.0,20713.945472617077,4.507692700225636,28.69809228183261,26.41522666666667,1.0,0.0,0.22444866666666666,0.0,0,0.0,55,5,5,srinivas1_agricuture-crops-production-in-india
0,0,0,0,5,1,4,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.7918296242764328,1.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0593767934193465,78,5,5,srinivas1_agricuture-crops-production-in-india
8,0,0,0,1,4,5,1,1,csv,1,0,0,utf-8,0,1,1,9,9,81,0.9666666666666666,0.625,0.07692307692307693,0.11111111111111113,0.0,0.0,0.0,0.0,0.0,0.7234848484848485,0.0,0.6631944444444442,0,0.0,13,5,5,srinivas1_agricuture-crops-production-in-india
3,19,0,0,3,9,16,1,4,csv,1,0,0,utf-8,0,0,1,25,25,625,0.9390273582772418,0.3653716653716653,1.0,8.2656,11982957.425734334,6.52058710050295,77.8455131985579,7.8594857107334954,0.8636363636363636,0.42411711975574906,0.5900518744181817,0.3862745438969215,0,0.11655011655011654,429,5,5,srinivas1_agricuture-crops-production-in-india
24,2,0,0,3,21,8,1,8,csv,1,0,0,utf-8,0,0,1,29,29,841,0.3935768837041707,0.13954719122718934,1.0,83.8632580261593,15.979090821516907,-0.03121099421780823,0.038324885046871135,0.7273238814267298,0.07692307692307693,0.6048225653535708,0.0009382576923076924,0.604805309332003,0,0.029,35064,2,2,nicholasjhana_energy-consumption-generation-prices-and-weather
6,6,0,0,5,17,0,1,0,csv,1,0,0,utf-8,1,0,0,17,17,289,0.0,0.031001420501382933,0.0,0.0,16.84096891037583,22.464656781606777,5244.581202844401,1.4507938683724504,0.5,0.7307954828005873,0.009548948878596239,0.730791386321551,0,0.374,178396,2,2,nicholasjhana_energy-consumption-generation-prices-and-weather
2,1,0,0,15,15,3,1,2,csv,1,0,0,utf-8,0,0,1,18,18,324,0.6965646258503401,0.061827914575780255,0.0011224489795918367,0.03395061728395062,130884.16718945059,4.327165170916815,101.42972306672424,15.294189179002236,0.3333333333333333,0.8179995700922666,0.010903749999999999,0.8179160931618294,0,48.888,9800,1,1,rohitsahoo_sales-forecasting
3,4,0,0,4,7,4,1,0,csv,1,0,0,utf-8,0,0,0,11,11,121,0.5611729792571744,0.0018880953837816102,0.0,0.0,15246.988244521282,0.31157799794855406,1.3560115421430443,6.3974745005666405,0.5714285714285714,0.9555644826958333,0.009312014285714284,0.9555352480240262,0,0.05499999999999999,32686,1,1,dronio_SolarEnergy
2,0,0,0,4,3,3,1,0,csv,1,0,0,utf-8,0,0,1,6,6,36,0.9389593675307961,0.11801470588235295,0.0001838235294117647,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.9889455782312925,0.0,0.9887637867647038,0,6.258,5440,1,1,ashishjangra27_ted-talks
3,4,0,0,1,4,4,1,0,csv,1,0,0,utf-8,0,0,0,8,8,64,1.0,0.03965909090909091,0.0,0.0,505.8188785130156,0.04895382269285838,0.5396886682465306,6.505103503864474,0.5714285714285714,0.9779889619248419,0.06431828909768901,0.9775444214876028,0,0.136,2200,1,1,atharvaingle_crop-recommendation-dataset
1,30,0,0,1,1,31,1,1,csv,1,0,0,utf-8,0,0,0,32,32,1024,0.9019218776574635,0.0035149384885764497,0.0,0.0,14551.689095425052,1.679821228147771,7.48616807519715,13.563956923030409,0.967741935483871,0.4683531770588381,0.29879417730085334,0.4675300607546925,0,10.96660808435852,569,14,14,alexisbcook_data-for-datavis
1,30,0,0,1,1,31,1,1,csv,1,0,0,utf-8,0,0,0,32,32,1024,0.9192193006234753,0.0028011204481792717,0.0,0.0,1455.6946236000344,1.3002940900643236,5.6452213835247305,7.291217521085002,0.967741935483871,0.0,0.39723095932004526,0.0,0,11.204481792717084,357,14,14,alexisbcook_data-for-datavis
1,30,0,0,1,1,31,1,1,csv,1,0,0,utf-8,0,0,0,32,32,1024,0.9546561168594034,0.0047169811320754715,0.0,0.0,15993.012065306795,1.2802596366659527,4.33658964248585,22.34461007369893,0.967741935483871,0.0,0.4290258954284264,0.0,0,10.11320754716981,212,14,14,alexisbcook_data-for-datavis
1,3,0,0,10,9,5,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.7493975903614458,0.024096385542168672,0.0,0.0,53.766315675342355,0.12855123842804134,-0.7335891687099937,2.6760417353095347,0.75,0.3410716034871192,0.8003210613644386,0.33696230705956354,0,0.6746987951807228,83,14,14,alexisbcook_data-for-datavis
6,0,0,1,0,6,1,1,1,csv,1,0,0,utf-8,0,0,0,7,7,49,1.0,0.07167832167832168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8731607573712837,0.0,0.8701077477301254,0,0.0,286,14,14,alexisbcook_data-for-datavis
1,14,0,0,0,1,14,1,1,csv,1,0,0,utf-8,0,0,1,15,15,225,1.0,1.0,0.5,0.02666666666666667,20.819759985727668,0.38425891243851384,-0.3076716323180866,2.449933280973172,0.9333333333333333,1.0,0.5504881142356716,0.8333333333333333,0,8.75,12,14,14,alexisbcook_data-for-datavis
0,12,0,0,1,0,13,1,1,csv,1,0,0,utf-8,0,0,0,13,13,169,1.0,0.0,0.0,0.0,0.4302035720786385,-0.29600194179470474,0.8592211666711623,0.37261409888659996,1.0,0.0,3.2239846374309593,0.0,0,6.809523809523809,21,14,14,alexisbcook_data-for-datavis
2,2,0,0,3,5,2,1,0,csv,1,0,0,utf-8,1,0,0,7,7,49,0.7044095665171898,0.009118086696562033,0.0,0.0,36635700.91340947,0.44947707119791924,0.38519956452994,1252.709141989375,0.5,0.6530087103514661,0.040122556375,0.6525206619879749,0,0.042,1338,14,14,alexisbcook_data-for-datavis
1,4,0,0,1,3,3,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.5066666666666667,0.10666666666666667,0.0,0.0,0.9077658666666666,0.05336005096728802,-0.6125459191625373,0.5780934920634919,0.8,0.8426547352721849,0.08020000000000001,0.837037037037037,0,0.12,150,14,14,alexisbcook_data-for-datavis
1,4,0,0,1,3,3,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.54,0.10666666666666667,0.0,0.0,0.060961600000000005,0.2901925310252975,0.4899019534817056,0.12000214442355886,0.8,0.49197278911564624,0.0792,0.48213333333333325,0,0.0,50,14,14,alexisbcook_data-for-datavis
1,4,0,0,1,2,4,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.52,0.09999999999999999,0.0,0.0,0.12246560000000002,-0.17361458114323916,-0.32186673017078926,0.2097909696969696,0.8,0.42612244897959184,0.132,0.41759999999999997,0,0.0,50,14,14,alexisbcook_data-for-datavis
1,4,0,0,1,1,5,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.4640000000000001,0.02,0.0,0.0,0.17412000000000002,0.17531693964447045,-0.0971993327995854,0.24958380952380937,0.8,0.0,0.11640000000000002,0.0,0,0.12,50,14,14,alexisbcook_data-for-datavis
4,0,0,1,0,0,5,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.9966101694915255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.847457627118644,59,14,14,alexisbcook_data-for-datavis
5,0,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.9993939393939394,0.0,0.24863387978142076,6.361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.114754098360656,366,14,14,alexisbcook_data-for-datavis
0,3,0,0,5,7,1,1,2,csv,1,0,0,utf-8,1,0,0,8,8,64,0.2626560570723007,0.04028575348372303,0.0,0.0,56.51768932264733,15.573765412941256,341.9938128175199,0.3505164207025244,1.0,0.4183055932397518,0.08543972529666666,0.4182768989337259,0,3.376,14578,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,1,0,0,2,2,4,0.8244575936883629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3491124260355032,507,103,103,timoboz_google-trends-data
0,0,0,0,2,2,0,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428572,0,0.0,7,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,0.995049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.019801980198019802,101,103,103,timoboz_google-trends-data
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,16,103,103,timoboz_google-trends-data
0,0,0,0,3,0,3,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,103,103,timoboz_google-trends-data
1,0,0,0,1,0,2,1,1,csv,1,0,0,latin1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15517241379310345,232,103,103,timoboz_google-trends-data
0,0,0,0,1,1,0,1,0,csv,1,0,0,utf-8,0,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8999999999999999,0,0.0,10,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21,103,103,timoboz_google-trends-data
0,0,0,0,4,1,3,1,0,csv,1,0,0,latin1,0,0,0,4,4,16,0.9160839160839161,0.02097902097902098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24416428641780755,0.0,0.24245684385544528,0,1.3986013986013988,143,103,103,timoboz_google-trends-data
0,0,0,0,3,0,3,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6923076923076923,26,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,0.995049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,101,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.019801980198019802,101,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13333333333333333,30,103,103,timoboz_google-trends-data
0,0,0,0,3,0,3,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9755747126436782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,232,103,103,timoboz_google-trends-data
0,0,0,0,3,0,3,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9423076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,101,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,66,103,103,timoboz_google-trends-data
0,0,0,0,2,0,2,1,0,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52,103,103,timoboz_google-trends-data
0,0,0,0,2,1,1,1,0,csv,1,0,0,latin1,0,0,0,2,2,4,1.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4802494802494803,0.0,0.4780861943024105,0,0.8558558558558559,222,103,103,timoboz_google-trends-data
