n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,ref_no_slash
17,95,0,0,1,84,29,1,34,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.6806596701649175,0.24171842650103517,0.0,0.0,11.755166736429917,-0.2829211481770712,0.06577167607342295,0.8376843648088522,0.8482142857142857,0.6566911349520046,0.20959220535714293,0.62813934647583,0,83.52173913043478,23,ainslie_usda-wasde-monthly-corn-soybean-projections
23,89,0,0,1,107,6,1,57,csv,1,0,0,utf-8,0,0,0,113,113,12769,1.0,0.3789294817332204,0.0,0.0,1.340443063754427,0.19759929351479413,-0.48077333861963306,0.3706674461096934,0.7946428571428571,0.5935429056924385,0.18787218750000007,0.5395844597203985,0,71.9090909090909,11,ainslie_usda-wasde-monthly-corn-soybean-projections
12,57,0,0,1,43,27,1,9,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.6743827160493828,0.24031007751937986,0.0,0.0,113.04214193840576,-2.8060449510221224,10.94024987465458,0.382298054099934,0.8260869565217391,0.6656555443208627,0.3934097101449278,0.6379198966408267,0,49.583333333333336,24,ainslie_usda-wasde-monthly-corn-soybean-projections
12,57,0,0,1,39,31,1,8,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.6881720430107525,0.2638888888888889,0.0,0.0,113.82057375956114,-2.445137199155436,9.571216481169824,0.5955325777389838,0.8260869565217391,0.6725195094760313,0.38999826086956535,0.6444978632478634,0,46.666666666666664,24,ainslie_usda-wasde-monthly-corn-soybean-projections
12,57,0,0,1,43,27,1,13,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.7145061728395061,0.21608527131782948,0.0,0.0,3.579751527274557,-0.2005711800849476,-0.5236279397269323,0.747635034455924,0.8260869565217391,0.6241152679474216,0.18361449275362324,0.5981104651162792,0,35.0,24,ainslie_usda-wasde-monthly-corn-soybean-projections
12,57,0,0,1,44,26,1,10,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.6714743589743589,0.23011363636363633,0.0,0.0,2.123336558977456,0.1514921905948506,-0.12957442395894056,0.5192316667675694,0.8260869565217391,0.6321640316205532,0.1647639130434783,0.6058238636363636,0,8.75,24,ainslie_usda-wasde-monthly-corn-soybean-projections
13,56,0,0,1,45,25,1,11,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.6783333333333332,0.24722222222222218,0.0,0.0,3.629887532709342,0.15318350427293997,0.3380701305292552,0.5694358343636071,0.8115942028985508,0.636634460547504,0.19976855072463767,0.610108024691358,0,8.75,24,ainslie_usda-wasde-monthly-corn-soybean-projections
12,57,0,0,1,44,26,1,8,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.6822742474916388,0.25691699604743085,0.0,0.0,1.4774416152982113,-0.08226498206695046,0.35733329253358337,0.4367306053572501,0.8260869565217391,0.6733740567732662,0.1915771014492753,0.6440969238700807,0,30.434782608695652,23,ainslie_usda-wasde-monthly-corn-soybean-projections
13,56,0,0,1,50,20,1,15,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.7000000000000001,0.2452173913043478,0.0,0.0,0.9529622640475602,0.12461912148422133,-0.2699249890658739,0.35496036614323256,0.8115942028985508,0.6916205533596836,0.21295724637681157,0.6615500945179582,0,36.52173913043478,23,ainslie_usda-wasde-monthly-corn-soybean-projections
13,56,0,0,1,44,26,1,14,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.6810897435897435,0.2433712121212121,0.0,0.0,3.7371477556360717,-0.15949422987928802,-0.5819493190965279,0.8203687978011612,0.8115942028985508,0.6968873517786561,0.20251289855072463,0.6678503787878788,0,37.916666666666664,24,ainslie_usda-wasde-monthly-corn-soybean-projections
12,57,0,0,1,46,24,1,12,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.71875,0.24456521739130427,0.0,0.0,2.732084543578905,-0.014261622514880003,0.08381844308393427,0.478025560565789,0.8260869565217391,0.717785129174543,0.19516072463768117,0.6878774154589371,0,43.75,24,ainslie_usda-wasde-monthly-corn-soybean-projections
12,57,0,0,1,45,25,1,13,csv,1,0,0,utf-8,0,0,0,70,70,4900,0.7008695652173913,0.23574879227053142,0.0,0.0,5.371055280677242,-0.2570514256045877,-0.3721768907678704,0.7745288897756957,0.8260869565217391,0.6787000439174353,0.2053114492753623,0.6491913463558076,0,51.7391304347826,23,ainslie_usda-wasde-monthly-corn-soybean-projections
16,53,0,0,1,61,9,1,34,csv,1,0,0,utf-8,0,0,0,70,70,4900,1.0,0.39344262295081966,0.0,0.0,0.8207378608216551,-0.10672450022610429,-0.2593579006606275,0.2520401457326893,0.7681159420289855,0.5982116244411327,0.2164669565217391,0.5438287494919386,0,44.54545454545455,11,ainslie_usda-wasde-monthly-corn-soybean-projections
3,11,0,0,1,15,0,1,1,csv,1,0,0,utf-8,0,0,1,15,15,225,0.0,0.02321496752442417,0.4158878504672897,4.795555555555555,0.9528074508065262,-0.0945322893392575,-0.2019651209977469,0.17921055972786482,0.7857142857142857,0.5026845791368955,0.06357142857142857,0.5012988929162865,0,1.2967289719626167,428,usharengaraju_axial-age-dataset
3,2,0,0,1,6,0,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.0,0.03541635871618969,0.30330527758878584,3306.305555555555,151347277.7992049,44.86631993105792,9713.446240557183,0.0,0.4,0.8226223396722213,0.013185402200000002,0.8226200605522974,0,0.132,392433,usgs_pesticide-use
3,2,0,0,1,6,0,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.0,0.036700724392773686,0.3304278686618185,3393.8888888888887,81133612.85730653,24.283032937516563,2507.639886255672,0.0,0.4,0.8221035171778546,0.013346755999999998,0.8221010741363117,0,0.096,369763,usgs_pesticide-use
2,0,0,0,2,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.6086553323029367,0.04574961360123647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977461203206401,0.0,0.977159051366149,0,0.16,3235,usgs_pesticide-use
3,0,0,0,3,4,2,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7795031055900621,0.059006211180124224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7711054352663455,0.0,0.768710697889742,0,0.0,322,hemil26_mass-shootings-in-united-states-20182022
3,0,0,0,3,4,2,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7596371882086168,0.049886621315192746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7660662749948465,0.0,0.7643291632601642,0,0.09523809523809523,441,hemil26_mass-shootings-in-united-states-20182022
3,0,0,0,3,4,2,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7146341463414634,0.03577235772357723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517955032970525,0.0,0.7505730715843743,0,0.0878048780487805,615,hemil26_mass-shootings-in-united-states-20182022
3,0,0,0,3,4,2,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7053314121037464,0.03134005763688761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7670218030448578,0.0,0.7659165843084823,0,0.12103746397694524,694,hemil26_mass-shootings-in-united-states-20182022
3,0,0,0,3,4,2,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7147887323943662,0.07394366197183098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7669959687453342,0.0,0.7642952787145408,0,0.04225352112676056,284,hemil26_mass-shootings-in-united-states-20182022
1,0,0,0,7,0,8,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,0.9435957893029292,0.0,1.0,42.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.152,1500,mathfour_mock-traffic-data
1,1,0,0,5,6,1,1,4,csv,1,0,0,utf-8,0,0,0,7,7,49,0.6495746148539894,0.007626274239288723,0.0,0.0,6929311592.632396,5.790918741572063,74.22019739120263,477.55621248205046,0.5,0.32621438914958156,0.0374100615,0.3261393800925221,0,0.35000000000000003,4349,patelris_crop-yield-prediction-dataset
1,0,0,0,2,3,0,1,0,csv,1,0,0,utf-8,0,0,1,3,3,9,0.0,0.021975779035109378,0.11505871859669986,86.0,0.0,0.0,0.0,0.0,0.0,0.9857693266011621,0.0,0.9856163841768261,0,0.15000000000000002,6727,patelris_crop-yield-prediction-dataset
1,1,0,0,1,3,0,1,0,csv,1,0,0,utf-8,1,0,1,3,3,9,0.0,0.01791842412573868,0.03571678983607017,283.0,28.826098628838675,-0.07715071424636026,-0.5196593575499384,3.385176436536845,0.5,0.9827101590269646,0.006715,0.9826962053417013,0,0.024,71311,patelris_crop-yield-prediction-dataset
6,0,0,0,6,11,1,1,5,csv,1,0,0,utf-8,0,0,0,12,12,144,0.6490999171324294,0.0008992012976708922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210760673902253,0.0,0.5210668800906962,0,1.8239999999999998,56717,patelris_crop-yield-prediction-dataset
4,2,0,0,2,6,2,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.703845336732526,0.022059344239076555,0.0,0.0,599154767.2814097,0.4580934864480383,2.2645431606005357,2839.362808157353,0.3333333333333333,0.9585183630319563,0.006839426,0.9584844235672247,0,2.304,28242,patelris_crop-yield-prediction-dataset
0,5,0,1,0,1,5,1,1,csv,1,0,0,utf-8,1,0,0,6,6,36,0.4660208643815202,0.10134128166915052,0.0,0.0,17606.42313880474,1.3050054465648617,9.769382359606352,23.11881043436292,1.0,0.497931232225434,0.06834399999999999,0.49756019553972236,0,0.0,1342,kukuroo3_mosquito-indicator-in-seoul-korea
74,0,0,0,1,75,0,1,1,csv,1,0,0,utf-8,0,0,0,75,75,5625,0.0,0.017440296281287113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922172662624616,0.0,0.8922022008779595,0,1.2749999999999997,59223,noaa_global-historical-climatology-network
7,0,0,0,10,16,1,1,1,csv,1,0,0,utf-8,0,0,0,17,17,289,0.340888729618348,0.011887430567998567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972218865362967,0.0,0.5971683816190304,0,0.6970000000000001,11162,rouseguy_bankbalanced
0,0,0,0,8,3,5,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.5568409303319182,0.04124336370190732,0.6366258111031002,22.09375,0.0,0.0,0.0,0.0,0.0,0.6295546144777877,0.0,0.6288062589384346,0,9.534787878787876,1387,ramjasmaurya_aviation-accidents-history1919-april-2022
0,0,0,0,8,4,4,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.631954605564939,0.04279700814752731,0.20117663280783196,81.640625,0.0,0.0,0.0,0.0,0.0,0.7710259687957588,0.0,0.7709891610075221,0,10.583775775775774,21757,ramjasmaurya_aviation-accidents-history1919-april-2022
10,8,0,0,10,11,17,1,10,csv,1,0,0,utf-8,0,0,1,28,28,784,0.8395272111843887,0.077814207097899,1.0,0.8112244897959185,186452.79369497046,0.7146120262195661,3.5222624852334024,113.92165398761989,0.4444444444444444,0.44023906060229534,0.08797672222222223,0.4352937647371226,0,2.4512517493391384,118,psycon_periodic
31,0,0,0,50,75,6,1,17,csv,1,0,0,utf-8,0,0,1,81,81,6561,0.5480570148956793,0.13873480250301126,1.0,7.343240359701263,0.0,0.0,0.0,0.0,0.0,0.4412433628987989,0.0,0.4410534513313126,0,639.3330000000002,3238,mpwolke_cusersmarildownloadsbiodiversitycsv
0,1,0,0,2,0,3,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.7379767827529022,0.0,0.0,0.0,1.507904259795549,0.9371748287371963,-0.23125821280920533,0.6015398550724639,1.0,0.0,0.0704,0.0,0,0.0,201,daniboy370_world-data-by-country-2020
0,1,0,0,2,0,3,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9965095986038395,0.0,0.0,0.0,511516422.53009814,1.5471685019640282,2.5032766065929293,11218.971874999996,1.0,0.0,0.13152,0.0,0,0.015706806282722516,191,daniboy370_world-data-by-country-2020
0,1,0,0,2,0,3,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.8972972972972973,0.0,0.0,0.0,56.12253323593864,-0.5264302232344865,-0.43622555105193106,4.923233333333336,1.0,0.0,0.05542,0.0,0,0.016216216216216217,185,daniboy370_world-data-by-country-2020
0,1,0,0,2,0,3,1,0,csv,1,0,0,utf-8,0,0,1,3,3,9,0.9696873861959251,0.0,0.0053475935828877,0.1111111111111111,1210.427080557065,0.8293478882806958,-0.17892584427844493,22.685374999999997,1.0,0.0,0.135,0.0,0,0.0320855614973262,187,daniboy370_world-data-by-country-2020
0,1,0,0,2,0,3,1,0,csv,1,0,0,utf-8,0,0,1,3,3,9,0.9013385582892308,0.0,0.004484304932735426,0.1111111111111111,78.05724024211224,0.07926162154582551,-1.1200156136753132,7.577700000000004,1.0,0.0,0.0732,0.0,0,0.06726457399103139,223,daniboy370_world-data-by-country-2020
0,1,0,0,2,0,3,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9227053140096618,0.0,0.0,0.0,1.6023823566477617,1.540980319512113,7.03169337498224,0.8449874999999996,1.0,0.0,0.151,0.0,0,0.043478260869565216,207,daniboy370_world-data-by-country-2020
0,1,0,0,2,1,2,1,0,csv,1,0,0,utf-8,1,0,1,3,3,9,0.9911307767944937,0.14601769911504425,0.004424778761061947,0.1111111111111111,0.04118031169238,9.263343113173615,96.84903239372088,0.03020190476190482,1.0,0.9396263520157325,0.142,0.9354687132899991,0,0.07964601769911504,226,daniboy370_world-data-by-country-2020
0,1,0,0,2,0,3,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.86996336996337,0.0,0.0,0.0,30.334156502837818,1.059121563755713,1.4506797469265749,3.330504761904762,1.0,0.0,0.143,0.0,0,0.016483516483516484,182,daniboy370_world-data-by-country-2020
0,1,0,0,2,0,3,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9510703363914373,0.0,0.0,0.0,565.6502491372779,-0.20389649824437578,-0.9852618307660905,19.343519999999994,1.0,0.0,0.0699,0.0,0,0.05504587155963303,218,daniboy370_world-data-by-country-2020
0,4,0,0,4,0,8,1,2,csv,1,0,0,utf-8,0,0,1,8,8,64,0.9831730769230769,0.0,0.7877551020408163,12.109375,1648.931246372508,-0.49832920676972925,1.3418660915130785,17.632046825749995,1.0,0.0,0.18660571425,0.0,0,0.22857142857142856,245,paultimothymooney_latitude-and-longitude-for-every-country-and-state
0,2,0,0,20,17,5,1,0,csv,1,0,0,utf-8,1,0,1,22,22,484,0.6842242426904883,0.04098433114213099,1.0,6548.227272727273,991.2076780411664,0.4930964671772107,11.307991620693805,8.3786147209718,1.0,0.7957904140110723,0.0122177935,0.7957760929820571,0,36.564,304632,ramjasmaurya_mineral-ores-around-the-world
11,0,0,0,5,3,13,1,1,csv,1,0,0,utf-8,0,0,0,16,16,256,0.4539544962080173,0.05164319248826291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28544600938967135,0.0,0.28142564306023937,0,8.788732394366196,71,marlonferrari_elearning-student-reactions
1,5,0,0,1,5,2,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6461373390557941,0.06872551276910313,0.0273109243697479,5.938775510204082,57.80389661116657,0.2512182052059645,1.2741855373620494,3.764868704141643,0.8333333333333334,0.9856366176030497,0.027873333333333333,0.9852156134501857,0,0.36400000000000005,2380,dwdkills_russian-demography
3,5,0,1,0,8,1,1,1,csv,1,0,0,utf-8,0,0,1,9,9,81,1.0,0.031646603263512645,0.14237906905993308,21.93827160493827,14.679584520170026,0.5891135736872415,3.870520472328356,1.856740618583943,0.625,0.6808682673401563,0.0176825,0.6807593888128751,0,0.0,6574,fedesoriano_wind-speed-prediction-dataset
5,1,0,0,8,7,7,1,2,csv,1,0,0,utf-8,0,0,1,14,14,196,0.7870824307376582,0.038099417061114194,0.16241021548284118,4.153061224489796,274844.7330423869,2.098378081830241,41.4951049305637,13.847866867093638,0.16666666666666666,0.9354188786057335,0.00538586215,0.935226919205977,0,1.9180000000000001,5012,mysarahmadbhat_inc-5000-companies
0,4,0,0,1,4,1,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.020072194763724266,0.48856566335967716,268.32,47.13112673904833,1.6844536122943687,18.494766320266475,1.122115936187237,1.0,0.902981183464418,0.0170025,0.9028925524864286,0,4.765,11894,vanvalkenberg_historicalweatherdataforindiancities
0,4,0,0,1,4,1,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.023585844949454336,0.5875231209012948,360.64,96.84941032489759,1.5929410465449867,15.541867893868165,1.5817062531476187,1.0,0.903099856945431,0.0186875,0.9030052092810866,0,4.695,11894,vanvalkenberg_historicalweatherdataforindiancities
0,4,0,0,1,4,1,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.030621745155206145,0.6026568017487809,332.12,79.15674228409844,1.4156365483295712,16.712914475865865,4.121639543341336,1.0,0.8685885778107966,0.01919,0.8685003538688494,0,4.749999999999999,11894,vanvalkenberg_historicalweatherdataforindiancities
0,4,0,0,1,4,1,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.03271361550472059,0.7325542290230368,454.32000000000005,106.79280976793046,2.659549157399511,60.32084126763938,3.5520398417304158,1.0,0.8795139084172824,0.01837,0.8794157570142777,0,4.739999999999999,11894,vanvalkenberg_historicalweatherdataforindiancities
0,4,0,0,1,4,1,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.02502391064183808,0.6113166302337313,362.12,228.16970651646744,0.9727614449916089,10.059660814964593,1.2795937215839586,1.0,0.9136144154653197,0.019860000000000003,0.9135187439967707,0,4.7,11894,vanvalkenberg_historicalweatherdataforindiancities
0,4,0,0,1,4,1,1,0,csv,1,0,0,utf-8,0,0,1,5,5,25,1.0,0.020072194763724266,0.48856566335967716,268.32,47.13112673904833,1.6844536122943687,18.494766320266475,1.122115936187237,1.0,0.902981183464418,0.0170025,0.9028925524864286,0,4.72,11894,vanvalkenberg_historicalweatherdataforindiancities
1,2,0,0,1,4,0,1,0,csv,1,0,0,utf-8,0,0,1,4,4,16,0.0,1.0,0.25,0.125,17.428324275000005,-0.0670299207704312,-0.8367347744208153,3.106284119554204,0.6666666666666666,1.0,0.9242266666666668,0.8645833333333333,0,0.0,8,vanvalkenberg_historicalweatherdataforindiancities
1,6,0,1,3,9,2,1,4,csv,1,0,0,utf-8,0,0,1,11,11,121,0.6120556414219475,0.37908240650314246,1.0,620.6611570247934,79.42924570386337,1.1027037176945007,13.700985756882176,2.1065037023544364,0.8571428571428571,0.6243930650073262,0.022486857142857142,0.6242111312914727,0,0.033,11935,vanvalkenberg_historicalweatherdataforindiancities
1,6,0,1,3,3,8,1,4,csv,1,0,0,utf-8,0,0,1,11,11,121,0.44525918305901246,1.0,1.0,10.68595041322314,38.24611195051667,0.7960440448408649,5.617167658508301,1.7117621868652673,0.8571428571428571,0.0,0.06943942857142857,0.0,0,0.025943396226415092,426,vanvalkenberg_historicalweatherdataforindiancities
132,0,0,0,1,132,1,1,6,csv,1,0,0,utf-8,0,0,0,133,133,17689,1.0,0.04859571322985961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10423133776792318,0.0,0.10168911001748607,0,0.0,41,neelima98_disease-prediction-using-machine-learning
132,0,0,0,1,133,0,1,1,csv,1,0,0,utf-8,1,0,0,133,133,17689,0.0,0.00046457607433217146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10420961143978247,0.0,0.10418843062444913,0,0.0,4920,neelima98_disease-prediction-using-machine-learning
0,31,0,0,4,2,33,1,2,csv,1,0,0,utf-8,0,0,1,35,35,1225,1.0,0.018604651162790697,0.14883720930232558,0.6285714285714287,30.11687196128425,2.643765803481297,10.45043770469736,2.0345879157816773,1.0,0.4035861769180613,0.16949884288064512,0.4017090319091401,0,190.47154341247517,215,koustavghosh149_co2-emission-around-the-world
1,2,0,2,29,34,0,1,34,csv,1,0,0,utf-8,0,0,1,34,34,1156,0.0,1.0,1.0,0.006920415224913496,0.0,0.0,-2.0,0.0,0.6666666666666666,0.0,NaN,0.0,0,136.0,1,psycon_ukraine-mariupol-damage-assessment
5,0,0,0,4,5,4,1,7,csv,1,0,0,utf-8,0,0,1,9,9,81,1.0,0.23125,0.9375,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.2967741935483871,0.0,0.19375,0,18.0,32,psycon_ukraine-mariupol-damage-assessment
3,0,0,0,1,1,3,1,3,csv,1,0,0,utf-8,0,0,0,4,4,16,1.0,0.00012478163214374845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004,8014,psycon_ukraine-mariupol-damage-assessment
5,1,0,0,11,9,8,1,6,csv,1,0,0,utf-8,0,0,1,17,17,289,0.6608983130617793,0.18559719822696386,1.0,429.28373702422147,0.0064,0.17116660094969224,-0.09396701388888935,0.0,0.16666666666666666,0.4049340538276559,0.135,0.3885818252506027,0,5.593,12857,psycon_ukraine-mariupol-damage-assessment
50,2,0,0,7,29,30,1,1,csv,1,0,0,utf-8,0,0,1,59,59,3481,0.48938017788067584,0.08540391071614924,1.0,2.937087043952888,7.845248118094929,0.08882662239491437,0.3549516572120467,0.2518450564381268,0.038461538461538464,0.7353195319320422,0.006207692307692307,0.7333188063578061,0,13.639410698374657,571,rishikeshkanabar_premier-league-player-statistics-updated-daily
6,10,0,0,4,14,6,1,3,csv,1,0,0,utf-8,0,0,0,20,20,400,0.907507735783016,0.02258753544257084,0.0,0.0,839054.1039151626,74.17694226507398,29106.06477103123,3.739091635306223,0.625,0.8676203907308623,0.02647614653182772,0.8676148015096835,0,27.999999999999993,155231,arioboo_clumps-in-vela-galaxy-images
0,0,0,0,14,12,2,1,3,csv,1,0,0,utf-8,0,0,1,14,14,196,1.0,0.026040925591717,0.008445417578980294,0.13775510204081634,0.0,0.0,0.0,0.0,0.0,0.7014187565704635,0.0,0.7011992242400008,0,14.083999999999998,3197,deepcontractor_mars-rover-environmental-monitoring-station
527,2,0,0,0,528,1,1,55,csv,1,0,0,utf-8,1,0,0,529,529,279841,0.49982444700807543,0.0017143015650815214,0.0,0.0,37.25353226048538,-0.00007445615306885668,-0.004144287250938186,0.25793421326543176,0.003780718336483932,0.07660347571266453,0.00009350877526453004,0.07659963343570625,0,3506.7409999999836,19937,giantuji_UjiIndoorLoc
527,2,0,0,0,526,3,1,156,csv,1,0,0,utf-8,0,0,0,529,529,279841,0.9486948694869488,0.013718672247452827,0.0,0.0,36.61833521970187,0.0003586318098805638,-0.004321459940919876,0.27446786744671686,0.003780718336483932,0.0638632067913399,0.00020815774502829407,0.06380572415696431,0,3272.9229999999848,1111,giantuji_UjiIndoorLoc
2,0,0,0,1,1,2,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9668889242882825,0.0000910270122658899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6433375335982029,0.0,0.6433228933248125,0,0.021,43943,edqian_twitter-climate-change-sentiment-dataset
1,0,0,0,0,1,0,1,1,csv,1,0,0,utf-8,1,0,0,1,1,1,0.0,0.0013227513227513227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,756,arbazkhan971_anomaly-detection
1557,1,0,0,0,1556,2,1,95,csv,1,0,0,utf-8,1,0,0,1558,1558,2427364,0.3161375661375661,0.002684607119054452,0.0,0.0,0.014683149110828065,0.004804187710939489,0.05093254214038352,0.0006054503304716151,0.0006418485237483953,0.016278184608425138,0.00013612259306803595,0.01625665261820232,0,0.0,756,arbazkhan971_anomaly-detection
1558,1,0,0,0,1558,1,1,36,csv,1,0,0,utf-8,1,0,0,1559,1559,2430481,0.3403289846851957,0.0012826048492147264,0.0,0.0,0.013370341478007513,0.005193018849745926,0.059673001899967985,0.0006332618008657576,0.0006414368184733803,0.016311412308275746,0.00008786337395766516,0.01630216023095946,0,57.68299999999999,1763,arbazkhan971_anomaly-detection
4,0,0,0,23,21,6,1,5,csv,1,0,0,utf-8,0,0,1,27,27,729,0.48153841742643316,0.1575737660092033,1.0,17.655692729766802,0.0,0.0,0.0,0.0,0.0,0.474209090257498,0.0,0.4738330653483325,0,56.71890156000771,1597,yasserh_amazon-product-reviews-dataset
1,5,0,0,1,4,3,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,0.6085484166209043,0.10179846238330588,0.0,0.0,25.144525931560878,4.13555322654075,96.61986045013394,0.9072550345176164,0.8333333333333334,0.8671691431151806,0.025659468566666673,0.8669310406596289,0,0.049,3642,vinesmsuic_star-categorization-giants-and-dwarfs
1,5,0,0,1,6,1,1,0,csv,1,0,0,utf-8,0,0,0,7,7,49,0.9518861245954693,0.04251365291262136,0.0,0.0,27.24621670797426,6.191656207636939,261.1267763964081,0.880551405680821,0.8333333333333334,0.9119194119290411,0.011367068433333334,0.9118963557141363,0,0.07700000000000001,39552,vinesmsuic_star-categorization-giants-and-dwarfs
1,4,0,0,1,5,1,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,1.0,0.028021743336485983,0.03257032570325703,117.02777777777777,26.813265114230923,7.474217980111177,294.1883199632613,0.7934889783482755,0.0,0.9935466873345652,0.0113484,0.9935366669991554,0,0.654,99999,vinesmsuic_star-categorization-giants-and-dwarfs
1,4,0,0,1,4,2,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.6240985576923077,0.10244113859849022,0.032003200320032,11.083333333333334,25.53826451486566,4.0180908974789045,65.46694789570046,0.8087981963305056,0.2,0.9915196837461353,0.0158132,0.9914195562743441,0,0.024,9999,vinesmsuic_star-categorization-giants-and-dwarfs
5,0,0,0,1,5,1,1,5,csv,1,0,0,utf-8,0,0,0,6,6,36,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22,vbmokin_nlp-reports-news-classification
7,0,0,0,13,20,0,1,20,csv,1,0,0,utf-8,0,0,1,20,20,400,0.0,1.0,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.325,0,10.0,2,vbmokin_nlp-reports-news-classification
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100,vbmokin_nlp-reports-news-classification
0,0,0,0,1,0,1,1,0,csv,1,0,0,latin1,0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100,vbmokin_nlp-reports-news-classification
3,0,0,0,1,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,1.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45040201005025127,0.0,0.4481499999999999,0,0.04,200,harshilpatel355_autoirrigationdata
2,0,0,0,2,1,3,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.5802469135802469,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19226091763405195,0.0,0.19083676268861455,0,0.0,135,harshilpatel355_autoirrigationdata
