,n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,num_pii_entities,proxy,n_bytes_total,since_last_update
365,2,3,0,0,8,7,6,1,0,0,0,0,13,13,169,0.8035447362801622,0.0856593758579665,0.0,0.0,1.711355032882316,0.20735021033510223,0.2957958839324387,0.030955660008588553,0.6,0.6581475432532446,0.05118,0.6577259240711479,18.395,35.01260927444253,166137,31680345.249304533
366,1,13,0,0,3,3,14,1,1,0,0,1,17,17,289,0.8123279790871356,0.040880503144654086,0.05660377358490566,0.020761245674740483,345.5365295324893,1.45802457705555,7.066285756098244,7.857898174603173,0.9285714285714286,0.6115004492362983,0.13477142857142857,0.6057315770736916,0.6415094339622641,28.88604900452714,20823,18439531.249304533
367,8,1,0,0,1,0,10,1,1,0,0,0,10,10,100,0.74,0.0,0.0,0.0,3.3783537777777775,0.18373253691842908,0.1467802441963212,0.03291666666666664,0.1111111111111111,0.0,0.05444444444444444,0.0,4.0,35.01260927444253,961,7932802.249304533
368,0,0,0,0,3,0,3,1,0,0,0,0,3,3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.00589480339556,5523094,7843049.249304533
369,0,0,0,0,16,2,14,1,1,0,0,1,16,16,256,0.6920907193661263,0.50185,1.0,155.91015625,0.0,0.0,0.0,0.0,0.0,0.009448694869486948,0.0,0.009447749999999991,20.927999999999997,22.739346710157736,1632484,175581112.24930453
370,3,0,0,0,0,0,3,1,1,0,0,1,3,3,9,0.9999657557701527,0.0,0.000821186614658181,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,20.697159722071454,993939,142446500.24930453
371,1,0,0,0,2,1,2,1,1,0,0,0,3,3,9,0.9997433791829193,0.09761855881749128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9695742392722067,0.0,0.9694747140988115,0.384,20.697159722071454,993939,142446500.24930453
372,3,1,0,0,0,3,1,1,1,0,0,0,4,4,16,0.843379348645325,0.03419413701455829,0.0,0.0,0.27171410893319664,-0.15929747761646124,0.030812113692162413,0.12530480910113218,0.25,0.9439860799779364,0.0025,0.9439767183801036,1.8679999999999999,20.697159722071454,993939,142446500.24930453
373,3,0,0,0,1,1,3,1,1,0,0,0,4,4,16,0.594804959724862,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7885149304547238,0.0,0.7883008346278284,0.7040000000000001,20.697159722071454,993939,142446500.24930453
374,7465,0,0,0,1,9,7457,1,2,0,0,0,7466,7466,55741156,0.6879889142193016,0.24691358024691354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333335,0.0,0.8101851851851851,216721.3888888874,33.9713713257433,343231,39448792.24930453
375,0,4,0,0,1,0,5,1,0,0,0,0,5,5,25,0.7239436619718309,0.0,0.0,0.0,21.684107279061692,0.06453143589296134,-0.21907756859956506,2.6092702777777776,1.0,0.0,0.059794999999999994,0.0,0.2112676056338028,34.99246586130161,4171,10117534.249304533
376,0,1,0,0,2,0,3,1,0,0,0,0,3,3,9,0.861904761904762,0.0,0.0,0.0,29.53560969387756,1.7481450114576904,3.3111176510893436,2.29362,1.0,0.0,0.0648,0.0,0.12857142857142856,34.99246586130161,4171,10117534.249304533
377,20,42,0,1,4,38,29,1,1,0,0,1,67,67,4489,0.5824524635747655,0.04035252844538181,1.0,2154.441300957896,787486139.7473428,4.747363439123881,303.18979096144636,569.4057621850417,0.6774193548387096,0.9409163426227632,0.016099587454032258,0.9409074111151545,3.551,34.99246586130161,0,2323899.249304533
378,0,0,0,0,5,2,3,1,0,1,1,1,5,5,25,0.9023563875655146,0.02112676056338028,0.6573426573426573,3.96,0.0,0.0,0.0,0.0,0.0,0.35321146738587555,0.0,0.350724062685975,0.5456650745404545,24.77481992154049,708798,174021437.24930453
379,5,2,0,1,40,25,23,1,1,1,1,1,48,48,2304,0.8340367382928285,0.04211642130317252,0.930835734870317,1.1944444444444444,42.50217938385115,-0.0898070438693674,0.0845293566810299,1.7648737029642843,0.2857142857142857,0.6791480552494606,0.057911670442857145,0.6769240852344909,74.90896667452616,24.77481992154049,708798,174021437.24930453
380,8,0,0,2,47,36,21,1,4,0,0,1,57,57,3249,0.8542136588288316,0.09299183269405976,1.0,0.48630347799322865,0.0,0.0,0.0,0.0,0.0,0.58632135179993,0.0,0.5790905860691341,86.4532307655839,24.77481992154049,708798,174021437.24930453
381,1,3,0,1,29,30,4,1,24,0,0,1,34,34,1156,0.46589253187613844,0.46792349726775956,1.0,132.9757785467128,158.73300092493554,3.167385075987976,25.652429393676933,3.5867690136586177,0.75,0.19872613738000566,0.0153825,0.19870803846038998,0.748,32.94356579085526,301578,37871868.25026965
382,5,0,0,0,9,13,1,1,0,0,0,1,14,14,196,1.0,0.016749964907859648,0.7625,3.051020408163265,0.0,0.0,0.0,0.0,0.0,0.6133729421128603,0.0,0.611185120073308,0.0,34.985751390254634,3532,31849462.25026965
383,1,9,0,1,2,5,8,1,2,0,0,0,13,13,169,0.8413337872597972,0.003800877591163565,0.0,0.0,2229982016194.5166,8.355614230313588,107.94422667785227,23896.06523289271,0.9,0.8607517094041282,0.034729510414000006,0.8607256615388119,0.0,24.99639746609061,1184521,67068298.25026965
384,2,1,0,0,1,4,0,1,0,1,0,1,4,4,16,0.0,0.00043479703159249566,0.004852422870696711,36.6875,15.131854022679043,0.04786505153133364,-0.07774923871217299,1.6768624854984362,0.3333333333333333,0.9037273108829952,0.0029905,0.9037197536355088,0.008,27.03186859444302,464498,77485029.25026965
385,1,2,0,0,4,1,6,1,1,0,0,0,7,7,49,0.7343173431734317,0.02214022140221402,0.0,0.0,423.56280586321617,0.47711469729245654,2.911603052941059,6.1587933551134775,0.6666666666666666,0.5456607899412328,0.1272503848,0.5436472814912653,0.15498154981549817,35.180471050616866,46442,71071774.25026965
386,2,2,0,3,2,4,5,1,0,0,0,1,9,9,81,0.9411764705882353,0.34913793103448276,0.9310344827586207,1.1728395061728394,0.00014427022121615238,0.3042795865219886,-0.1624677066904905,0.004755318500000587,0.5,0.690713853599516,0.118024967925,0.620615338882283,0.3103448275862069,22.920637428426012,7385756,107402655.25026965
387,15,4,0,1,1,20,1,1,0,0,0,1,21,21,441,1.0,0.0704820478202226,0.7518142235123367,1.7505668934240362,0.009320927472191676,0.14320674787574025,1.1449293529654883,0.01886279863272442,0.21052631578947367,0.8218059615046636,0.012946315789473683,0.8204961046020276,0.06100221082121038,22.920637428426012,7385756,107402655.25026965
388,2,5,0,0,1,5,3,1,1,0,0,0,8,8,64,0.6271950271950272,0.044475524475524476,0.0,0.0,45494312789.49984,0.2123892886325296,-0.1344389523623655,60883.69967923023,0.7142857142857143,0.819159984145996,0.01626386914142857,0.8190326865571634,7.032,28.98005159918477,125119,46117174.25026965
389,19,0,0,1,2,17,5,1,1,0,0,1,22,22,484,0.5564624161939145,0.025892857142857134,0.010714285714285714,0.04958677685950413,0.0,0.0,0.0,0.0,0.0,0.7480101129330696,0.0,0.7476761798469387,2.09,35.10661186910016,56728,8744287.250269651
390,8,1,0,0,2,1,10,1,2,0,0,0,11,11,121,0.8205128205128206,0.05128205128205128,0.0,0.0,0.12504200452918401,-0.1577909558024565,0.3645895222418176,0.04457083333333331,0.1111111111111111,0.4966261808367072,0.024444444444444446,0.4838921761998685,33.846153846153854,35.09989739805319,1893,104639077.25026965
391,1,2,0,0,56,40,19,1,0,0,0,1,59,59,3481,0.7833940193819697,0.04990210561531525,1.0,53.09106578569381,109.34056113650173,-0.6655785015251828,1.5069507049609687,4.002500634851764,0.6666666666666666,0.42988572480939047,0.016325232999999998,0.4203215503682566,122.94580746318985,24.85539357410417,835701,89628089.25026965
392,0,0,0,0,8,1,7,1,0,0,0,1,8,8,64,0.9050247565518471,0.017332095326524296,0.001546551190844417,0.28125,0.0,0.0,0.0,0.0,0.0,0.9706653711672814,0.0,0.9703649485825806,0.07200000000000001,24.85539357410417,835701,89628089.25026965
393,4,1,0,1,4,7,3,1,1,0,0,1,10,10,100,0.6603038544757491,0.03357230285014862,0.0009179926560587516,0.03,0.40820112091734695,-0.18608614333934875,0.01600444114503281,0.17993679367936796,0.2,0.9001803845466915,0.0073999999999999995,0.8999049315526438,7.87,35.06632504281832,284481,78496779.25026965
394,3,2,0,0,3,6,2,1,1,0,0,0,8,8,64,0.7455544925819628,0.04015635835370699,0.0,0.0,77.95851159714758,7.847644860217936,358.8610825826878,0.6938241631669643,0.4,0.8893814019276909,0.0035206,0.8893746491495329,2.928,35.06632504281832,1764054,60020076.25026965
395,2,1,0,1,4,8,0,1,0,1,0,1,8,8,64,0.0,0.008744374753473375,0.000108,0.84375,22.472636605586725,17.29739409927657,1266.0135777372966,0.42997025294379254,0.3333333333333333,0.8767226185735214,0.003038966666666667,0.8767208651013291,0.8400000000000001,35.052896100724375,6981189,28876287.25026965
396,6,2,0,2,1,10,1,1,1,0,0,0,11,11,121,1.0,0.12476190476190471,0.0,0.0,26.840094444444432,-0.0264712011101524,-0.11120486081276931,1.19659375,0.25,0.9342264752791067,0.028375,0.9297777777777781,2.5142857142857142,28.919621359762004,1820,176723617.25026965
397,3,0,0,0,6,4,5,1,2,0,0,0,9,9,81,0.9832000000000001,0.019500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6835015015015016,0.0,0.6828180000000001,10.745999999999999,35.032752687583454,98373,42454478.25026965
398,3,0,0,2,0,0,5,1,1,0,0,0,5,5,25,0.6416000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,35.032752687583454,98373,42454478.25026965
399,3,0,0,0,5,6,2,1,1,0,0,0,8,8,64,1.0,0.015476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712339935532946,0.0,0.8705425380028552,4.808,35.032752687583454,98373,42454478.25026965
400,6,0,0,0,0,4,2,1,2,0,0,0,6,6,36,0.6233,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005049809961994,0.0,0.9003248800000008,0.30000000000000004,35.032752687583454,98373,42454478.25026965
401,3,0,0,1,3,5,2,1,3,0,0,0,7,7,49,0.7915557359885472,0.0013632187346424222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622169901996914,0.0,0.8622133055904306,0.182,34.011658152025134,2029946,13703481.250269651
402,1,1,0,1,0,1,2,1,1,0,0,0,3,3,9,0.625,0.038461538461538464,0.0,0.0,0.010216360022189352,0.19364979560475049,-0.5652347428220604,0.047452499999999995,0.5,0.2081447963800905,0.178,0.20414201183431957,0.0,35.032752687583454,275205,2338305.2502696514
403,2,5,0,1,0,2,6,1,1,0,0,0,8,8,64,0.9286941580756013,0.0010173629951166576,0.0,0.0,431.936727842693,3.349385046552066,46.16031183107292,4.594586525040351,0.7142857142857143,0.007032810975657783,0.015182751447575095,0.007031856986106027,4.736,35.032752687583454,275205,2338305.2502696514
404,0,0,0,0,2,0,2,1,0,0,0,1,2,2,4,0.9459459459459459,0.0,0.26,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23423423423423423,35.032752687583454,275205,2338305.2502696514
405,7,7,0,0,4,14,4,1,0,1,0,0,18,18,324,0.41295620437956204,0.020611748348974623,0.0,0.0,265231.0723037905,2.516865670067103,25.08510285219287,36.39636394817688,0.5,0.562806922016086,0.04040577996,0.5627612766858292,6.804,35.026038216536485,258305,102312253.25026965
406,1,0,0,0,4,3,2,1,1,1,0,0,5,5,25,0.45464963183303264,0.0016254612246224865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6228217042014327,0.0,0.6227913330255318,4.515000000000001,35.01932374548951,101301,80423127.25026965
407,1,0,0,0,1,0,2,1,0,1,0,1,2,2,4,0.6270921540591885,0.0,0.00015518311607697082,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,35.00589480339556,43725,69397804.25026965
408,0,0,0,0,7,1,6,1,0,1,1,1,7,7,49,0.8720933164365278,0.15473441108545036,0.32368896925858953,18.36734693877551,0.0,0.0,0.0,0.0,0.0,0.7754255410144556,0.0,0.7736347199035672,0.5354947867612438,34.99918033234859,74616,64990096.25026965
409,1,2,0,0,13,16,0,1,1,1,0,1,16,16,256,0.0,0.023599813400611923,0.9969029645180983,742.8125,15255342653.517256,63.20915905632351,7355.176257369128,0.0,0.6666666666666666,0.7566547857045134,0.01785095075,0.7566347993584286,0.256,31.196815181664086,512235,164189052.25026965
410,6,0,0,0,4,9,1,1,1,0,0,0,10,10,100,1.0,0.0034110607839847903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534348953551109,0.0,0.53408003107826,4.65,35.254330232133576,13274,51739253.25026965
411,3,7,0,1,45,22,34,1,7,0,0,1,56,56,3136,0.5327198630883726,0.07678996903561376,1.0,9.386160714285717,2933.4877313295574,2.687379528572639,69.32179779831759,12.06350956959767,0.7,0.4906215016291285,0.056439701999999994,0.4889175091354747,87.05996909492671,35.234186818992654,1007277,44224936.25026965
412,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.927198549410698,0.0057116953762466,0.0,0.0,16801.364037613996,0.957185371520919,7.210551944102748,25.18942229507213,0.5625,0.45995889777590565,0.06659929714548904,0.45954189061563744,7.299999999999999,35.207328934804764,4101947,4545311.250269651
413,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.9369498464687821,0.006345957011258956,0.0,0.0,17518.52362967499,1.0115389520021683,7.770547098431055,24.575009873306456,0.5625,0.4417374196687752,0.07039299496711117,0.44128528310821363,7.308085977482087,35.207328934804764,4101947,4545311.250269651
414,7,9,0,0,4,11,9,1,1,0,0,0,20,20,400,0.9192109561502702,0.019360586642908535,0.0,0.0,10904.405694950472,4.03985171687183,158.12453540876047,9.519320009467014,0.5625,0.4735243286384058,0.03548858959442926,0.47334584227254195,7.34,35.207328934804764,4101947,4545311.250269651
415,7,9,0,0,4,11,9,1,1,0,0,0,20,20,400,0.9201454976102864,0.018825483614216012,0.0,0.0,3666.8610526956004,2.9636667707235356,70.1090692588329,8.99283533573239,0.5625,0.4728148490524728,0.03563427836189853,0.47263486623973905,8.339999999999996,35.207328934804764,4101947,4545311.250269651
416,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8961414790996785,0.004694533762057878,0.0,0.0,24242.725521757944,1.4383549624007992,17.766455451614913,34.929693891320944,0.5625,0.43599846056437697,0.051524310100250145,0.4357180757022777,5.800000000000001,35.207328934804764,4101947,4545311.250269651
417,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.9017996870109547,0.005555555555555555,0.0,0.0,27829.66744177583,1.3975458997695358,13.69620832837341,35.62997780943562,0.5625,0.3844858413510735,0.057921176368623116,0.3841849917099537,6.959999999999997,35.207328934804764,4101947,4545311.250269651
418,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.9133177570093458,0.004984423676012461,0.0,0.0,4041.5768525198014,1.560144763384547,20.611821330740696,8.990878304743815,0.5625,0.44736477249825785,0.06579936210481192,0.4470163575664056,5.859999999999999,35.207328934804764,4101947,4545311.250269651
419,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.9190833333333334,0.005166666666666667,0.0,0.0,4353.675185268548,1.5595113823718934,19.43493892289221,9.04378546353681,0.5625,0.43788907422852386,0.06986799935592124,0.4375241666666666,6.039999999999998,35.207328934804764,4101947,4545311.250269651
420,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8740115718418515,0.00313404050144648,0.0,0.0,5176.976310586574,1.8853462756044952,27.574633336409885,17.07030315545176,0.5625,0.4448527492893198,0.04033047099110605,0.44463825905340404,5.879999999999999,35.207328934804764,4101947,4545311.250269651
421,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8773613963039015,0.0032854209445585215,0.0,0.0,5292.614398756098,1.7898999040565868,24.707895757433654,17.945062660821883,0.5625,0.44357374953727574,0.042718042479338664,0.4433460422736529,5.599999999999999,35.207328934804764,4101947,4545311.250269651
422,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8511025551277565,0.0027301365068253414,0.0,0.0,9966.295375308518,1.0713035439273972,7.601982875060661,21.975106259352682,0.5625,0.48340743017543025,0.02867403324085658,0.4832382291148159,5.839999999999999,35.207328934804764,4101947,4545311.250269651
423,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8469373709566416,0.0027529249827942187,0.0,0.0,9622.715256460684,1.0164312709512395,6.937027829150667,21.575208960937974,0.5625,0.4807435029667387,0.02842636534319828,0.48057807161678445,5.959999999999999,35.207328934804764,4101947,4545311.250269651
424,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.9016038144776767,0.0017555266579973993,0.0,0.0,27484.30109574924,1.910101258334745,29.047229263239387,24.42454871332647,0.5625,0.4654399831763967,0.032148443113974315,0.46533910758403074,4.04,35.207328934804764,4101947,4545311.251275063
425,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8891243725599554,0.0015244469232199294,0.0,0.0,23220.457904113624,1.7860272666720913,26.67839907124445,24.302598288891062,0.5625,0.4668391969071629,0.0296144924464403,0.4667524076904114,4.56,35.207328934804764,4101947,4545311.251275063
426,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8939616613418531,0.0023961661341853034,0.0,0.0,16457.65923691439,1.7497651790258844,55.13807344878283,26.833223075897,0.5625,0.44144888025755147,0.03503134720331398,0.4413078422766385,6.880000000000001,35.207328934804764,4101947,4545311.251275063
427,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8914839797639124,0.0021360314783586284,0.0,0.0,10844.425649452789,0.6544818475370237,4.040897418521187,25.696975477787074,0.5625,0.4325808091558926,0.03296715430139696,0.4324592293894069,6.52,35.207328934804764,4101947,4545311.251275063
428,7,9,0,0,4,11,9,1,1,0,0,0,20,20,400,0.9105570396754725,0.014632073180603906,0.0,0.0,30495.63038796442,0.9901294827457261,8.95872964187654,38.34400522572966,0.5625,0.5353471093044629,0.027820071131941532,0.5352279314083573,6.159999999999998,35.207328934804764,4101947,4545311.251275063
429,7,9,0,0,4,11,9,1,1,0,0,0,20,20,400,0.9109886071297316,0.01896361631753031,0.0,0.0,29893.53363553597,0.9332340765143224,7.494617779889732,39.16825312869661,0.5625,0.5346717211385922,0.027104564026436857,0.5345538221923651,5.539999999999998,35.207328934804764,4101947,4545311.251275063
430,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8953394706559263,0.004142692750287688,0.0,0.0,14877.4901946791,4.038631497823826,87.947775057256,8.336015309727399,0.5625,0.45835213153374105,0.05466344115670671,0.45808840763757663,7.14,35.207328934804764,4101947,4545311.251275063
431,7,9,0,0,4,10,10,1,1,0,0,0,20,20,400,0.8976097832128961,0.004057809894385769,0.0,0.0,8891.05762166975,4.645405718925128,129.7851435772439,8.404281530598885,0.5625,0.45879251914145847,0.052987075827692715,0.45853749272726085,7.059999999999998,35.207328934804764,4101947,4545311.251275063
432,5,0,0,0,5,4,6,1,5,0,0,0,10,10,100,0.9326086956521739,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.028985507246375,35.10661186910016,1480662,16815609.251275063
433,5,0,0,0,5,4,6,1,5,0,0,0,10,10,100,0.9631988676574662,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.023354564755838,35.10661186910016,1480662,16815609.251275063
434,5,0,0,0,3,3,5,1,4,0,0,1,8,8,64,0.7425398295574277,0.00045167118337850043,0.0009033423667570009,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,35.10661186910016,1480662,16815609.251275063
435,3,0,0,0,2713,2710,6,1,1514,0,0,1,2716,2716,7376656,0.9169719169719169,0.9984558007301023,0.9981949458483754,0.20200860660983622,0.0,0.0,0.0,0.0,0.0,0.8952191075628257,0.0,0.5795607543148948,5050.033879477923,35.10661186910016,1480662,16815609.251275063
436,5,0,0,0,5,4,6,1,5,0,0,0,10,10,100,0.9638242894056849,0.002583979328165375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.997416020671835,35.10661186910016,1480662,16815609.251275063
437,5,0,0,0,3,3,5,1,4,0,0,0,8,8,64,0.9927272727272728,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.254545454545454,35.10661186910016,1480662,16815609.251275063
438,5,0,0,0,5,4,6,1,5,0,0,0,10,10,100,0.9318181818181818,0.001976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.225296442687748,35.10661186910016,1480662,16815609.251275063
439,2,1,0,0,5,6,2,1,0,1,0,1,8,8,64,0.2681805116412762,0.021475413326519966,0.006611095142282265,0.359375,24292622482.230423,1.5923376077722124,10.79216790713629,20217.143322884014,0.3333333333333333,0.5526878210679045,0.020260386366666668,0.5525286449692601,1.0,35.0730395138653,32210,50520147.25127506
440,16,1,0,0,0,12,5,1,0,0,0,0,17,17,289,0.8322199999999998,0.009783333333333335,0.0,0.0,486984797149.5298,-0.0003793053940082094,-0.06970829782969712,145618.81439372833,0.058823529411764705,0.7630758259159247,0.0009313036941176471,0.7629995183333341,3.7059999999999995,31.969472552625756,275823,56375508.25127506
441,7,4,0,0,7,10,8,1,4,0,0,1,18,18,324,0.9237889387539598,0.010288431534520828,0.19469376979936642,4.552469135802469,0.04506392478841739,0.16752934899774727,1.5168298800615774,0.005301416373841761,0.36363636363636365,0.48281959003879216,0.015447408862201433,0.482754530908844,12.852,24.808392276775358,545567,136091984.25127506
442,0,0,0,0,20,3,17,1,2,1,1,1,20,20,400,0.5522504456327985,0.0034686419965247947,0.00471253534401508,0.24500000000000002,0.0,0.0,0.0,0.0,0.0,0.5007879489947006,0.0,0.5003141664969274,24.541221221221207,35.01932374548951,63228,58691967.25127506
443,5,0,0,0,12,14,3,1,1,0,0,1,17,17,289,0.8531129917149775,0.0022251270845859918,0.003598320783634304,0.37370242214532867,0.0,0.0,0.0,0.0,0.0,0.749082550568584,0.0,0.749032603047407,15.861,35.01932374548951,219566,14861441.251275063
444,0,2,0,0,2,0,4,1,0,0,0,0,4,4,16,0.87,0.0,0.0,0.0,4.112006161053948e-05,0.770212699762118,0.7609230438180645,0.0030065117310430333,1.0,0.0,0.974161872306578,0.0,0.64,35.00589480339556,3286,118839387.25127506
445,1,2,0,0,7,4,6,1,1,0,0,1,10,10,100,0.7491329965626505,0.018088028207465297,0.002409770524125089,1.0799999999999998,1.5188115388116248,-0.265852496412798,1.0720395952852775,0.5040829530581135,0.6666666666666666,0.902653440098404,0.005638475450724947,0.9026039816742514,10.13,34.99246586130161,3341071,180507731.25127506
446,0,2,0,0,6,1,7,1,0,0,0,1,8,8,64,0.8694505494505496,0.14,0.22,0.171875,2889.0542827504664,-0.328986704553951,0.16389721961715953,25.376234586469995,1.0,0.8742857142857143,1.331719762,0.8568000000000002,3.5200000000000005,31.92247125529694,7139,66110713.25127506
447,0,2,0,0,6,1,7,1,0,0,0,1,8,8,64,0.8694505494505496,0.14,0.22,0.171875,2860.846011949879,-0.3531141041461518,0.17473033105620228,25.401995339155487,1.0,0.8742857142857143,1.331719762,0.8568000000000002,3.5651282051282056,31.92247125529694,7139,66110713.25127506
448,0,0,0,0,7,7,0,1,0,0,0,0,7,7,49,0.0,0.0020679956985689466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728845841775852,0.0,0.6724949578983858,0.0,29.18820020164094,4775,177196646.25127506
449,1,8,0,0,2,4,7,1,0,0,0,1,11,11,121,0.5530812894892875,0.04441987525842255,0.9743439401622718,2607.6280991735534,152721.05055080983,17.75250164400761,473.69250463942444,0.36520091427306833,0.8888888888888888,0.8321313171589024,0.06610698527044445,0.8321154213593872,0.198,35.31476047155633,1789031,6897545.251275063
450,0,0,0,0,10,8,2,1,8,0,0,1,10,10,100,1.0,0.2571022727272727,0.9090909090909091,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.07215909090909091,0.0,0.0645338326446281,0.0,35.31476047155633,1789031,6897545.251275063
451,1,7,0,0,2,3,7,1,0,0,0,1,10,10,100,0.6739817462232435,0.0038823394783607675,0.9743439401622718,3391.8700000000003,79.23232245095336,12.388060322654823,361.70709904621276,0.24402299908044914,0.875,0.9958656704500976,0.055953383487499994,0.9958497494963178,0.25,35.31476047155633,1789031,6897545.251275063
452,0,0,0,0,10,10,0,1,8,0,0,1,10,10,100,0.0,0.4057142857142857,0.9,0.26999999999999996,0.0,0.0,0.0,0.0,0.0,0.23555555555555557,0.0,0.21199999999999997,0.0,35.31476047155633,1789031,6897545.251275063
